id,nome_completo,cpf,rg,email,telefone,endereco,cidade,estado,cep,data_nascimento,idade,profissao,empresa,salario,altura,peso,imc,renda_familiar,numero_cartao,score_credito,tempo_cliente,data_cadastro
428,Vitor Hugo Azevedo,398***.***-41,47082136X,f***@example.org,***-****-4998,"Fazenda Carvalho, 7
Caiçaras
98314-166 Leão / CE",Cavalcante da Praia,Distrito Federal,02154-542,1988-07-31,37,Promotor de eventos,Nogueira Nascimento - ME,46181,1.78,57.0,18.0,49789,3555631691193630,722,11,2020-11-30 17:12:19
429,Sr. Arthur Gabriel Câmara,850***.***-68,527418067,d***@example.net,***-****-7720,"Travessa de Vieira, 66
Floramar
65804-316 Costa de Moreira / RR",Cavalcante,Sergipe,25833-418,2004-11-15,20,Sushiman,Cassiano,25729,1.77,107.8,34.4,64871,6555788998151571,795,18,2022-04-27 16:40:36
430,Luna Caldeira,462***.***-82,365287015,l***@example.com,***-****-3907,"Viela de Cardoso, 1
Vila Ecológica
32320-525 da Conceição Alegre / SC",Moreira,Espírito Santo,11463484,1971-05-21,54,Parteira tradicional,Oliveira da Cunha S/A,28753,1.77,111.3,35.5,43757,4501536267983038,725,7,2023-01-09 02:59:21
431,Vitor Hugo Ribeiro,034***.***-84,458620373,m***@example.net,***-****-5091,"Trecho Alves, 34
Laranjeiras
96245425 Cassiano de Pires / SE",Sousa do Galho,Distrito Federal,15022-782,1982-07-09,43,Pastilheiro,Azevedo,31504,1.87,55.1,15.8,11702,4978115635472679,615,6,2021-05-30 14:45:06
432,Srta. Beatriz Cavalcante,619***.***-49,40672135X,m***@example.com,***-****-5879,"Viela Freitas, 38
Vila Nova
21314-717 Lopes da Prata / GO",Vasconcelos de da Conceição,Rio Grande do Sul,97952850,1975-04-25,50,Comprador,Pacheco Novais - ME,12942,1.89,55.4,15.5,87748,5499747805949529,598,13,2025-04-21 22:45:10
433,Bruno Vargas,649***.***-51,632758144,l***@example.com,***-****-3581,"Estrada de Novais
Frei Leopoldo
85256-450 Cavalcanti da Serra / PA",Andrade da Serra,Pará,90969-979,2004-12-17,20,Técnico em tratamento de água,Moreira,41402,1.69,88.1,30.8,88316,36255826719435,850,8,2024-07-28 09:24:48
434,Luiza Costa,514***.***-07,30871524X,s***@example.net,***-****-3635,"Setor Peixoto, 84
Conjunto Paulo Vi
44622778 da Rocha da Mata / RN",Novais da Prata,Rio Grande do Norte,30900784,1959-01-05,66,Engenheiro metalúrgico,Mendonça da Mota e Filhos,20824,1.86,118.6,34.3,55599,4952935901556115,709,5,2021-02-20 15:06:20
435,Asafe Santos,927***.***-56,415763083,r***@example.net,***-****-8814,"Trecho Guerra, 491
Santa Rosa
77970-830 Martins / ES",Ramos de da Rosa,Sergipe,45135017,1957-05-25,68,Jogador de boliche,da Mata,41140,1.6,107.4,42.0,43301,30586456303603,591,11,2022-11-04 18:23:37
436,Ana Beatriz Gomes,594***.***-99,487305267,l***@example.com,***-****-1384,"Praça de Pires
Nova America
35527627 Sousa / RJ",Montenegro,Paraíba,76546442,2002-02-07,23,Modelista,Cavalcante,31456,1.67,55.3,19.8,98526,376618179365833,762,17,2023-10-25 21:39:05
437,Theo da Conceição,132***.***-08,401578239,f***@example.net,***-****-3234,"Trecho Murilo Correia, 31
Estrela
17645-999 Rios / SP",Dias Grande,Amazonas,46678557,1996-07-07,29,Assistente de produção,Correia Casa Grande S.A.,11045,1.88,103.8,29.4,55049,5509429907949826,519,7,2021-04-20 20:26:10
438,Benicio Barros,934***.***-06,160324580,o***@example.org,***-****-5751,"Rua Fernando Pinto, 344
Minas Caixa
71644890 da Rocha dos Dourados / PI",Mendonça de Goiás,Pará,81117607,1954-02-15,71,Ombudsman,Fogaça,4376,1.94,111.1,29.5,95805,4706938504582925,534,16,2023-11-02 15:44:29
439,Anthony Leão,386***.***-95,374856011,m***@example.net,***-****-1394,"Morro de Barbosa, 48
Vila Barragem Santa Lúcia
30022308 Ribeiro / SP",Albuquerque,Amapá,59693-573,1972-07-01,53,Baixista,Garcia Cassiano e Filhos,14292,1.5,95.5,42.4,17837,675928076446,603,3,2025-06-24 05:52:52
440,Dra. Milena Câmara,859***.***-33,831762457,m***@example.org,***-****-8875,"Esplanada Azevedo
Vera Cruz
05726-029 Garcia do Oeste / MG",Silva,Rondônia,24952441,1988-08-10,37,Grafologista,Leão,27174,1.52,89.2,38.6,35768,639021203737,753,15,2021-11-19 07:04:42
441,João Felipe Pacheco,214***.***-91,721083468,m***@example.org,***-****-6222,"Trevo Kaique Aragão, 90
Vila Das Oliveiras
32815107 Lopes das Pedras / AL",Santos das Flores,Rio de Janeiro,64535906,1987-03-11,38,Ferramenteiro,Machado,22864,1.72,112.1,37.9,48178,3553209732395597,729,18,2023-11-12 11:43:35
442,Sr. Léo Pires,783***.***-14,285746017,f***@example.com,***-****-4303,"Largo Brito, 370
Grajaú
74811-131 Rocha / PA",Leão do Sul,Mato Grosso do Sul,66370-659,1984-02-20,41,Técnico em segurança do trabalho,Abreu,25610,1.5,109.2,48.5,18665,3506820659445906,850,3,2024-09-09 22:36:25
443,Cauã Barbosa,926***.***-40,036257412,o***@example.org,***-****-8809,"Esplanada Pietro Costa, 826
Alípio De Melo
22576201 Pastor do Sul / AC",Freitas,Distrito Federal,66704-745,1973-11-13,51,Florista,Pimenta,31176,1.64,95.8,35.6,12391,3576067336407355,521,5,2021-11-14 08:25:25
444,Aylla Rezende,514***.***-05,803145676,f***@example.net,***-****-3540,"Vereda Peixoto, 12
Dom Silverio
55138969 Pinto / AL",Farias Paulista,Piauí,40017711,1966-11-10,58,Médico nuclear,Teixeira,33125,1.76,84.2,27.2,83283,2671671065299168,443,1,2021-08-27 14:21:07
445,Nicole Duarte,638***.***-10,248170363,p***@example.net,***-****-2916,"Praia Davi Lucas Farias, 55
Beija Flor
78125963 Moraes / ES",Cavalcanti do Galho,Santa Catarina,14828-691,1995-03-13,30,Tecnólogo em Ciências das plantas medicinais,Cardoso,23607,1.58,69.6,27.9,38366,5207806890026685,660,11,2021-07-11 01:09:19
446,Benjamin Vieira,043***.***-41,801723565,c***@example.com,***-****-2388,"Praça das Neves, 18
Santo André
06217734 Moura Alegre / PR",Nascimento,São Paulo,63213670,1945-12-09,79,Lactarista hospitalar,Lima,7879,1.8,58.6,18.1,67881,2720310586988246,563,15,2024-12-16 10:29:48
447,Maria Luiza Ferreira,931***.***-06,021478363,d***@example.org,***-****-3588,"Condomínio João Lucas Correia, 44
Vila De Sá
67253-437 Garcia do Galho / DF",Moraes Grande,Mato Grosso,42525-424,1967-10-25,57,Técnico em edificações,Cirino Ltda.,14471,1.87,58.0,16.6,21611,3526890155663571,768,16,2023-05-24 15:50:48
448,Camila Caldeira,027***.***-47,803246754,c***@example.com,***-****-4384,"Chácara Casa Grande, 804
Mirante
64141-587 Jesus / RJ",Fonseca de Monteiro,Sergipe,79861-441,1985-11-23,39,Perito criminal,Brito S/A,26639,1.59,79.8,31.6,54371,4531230820009564,427,7,2021-11-16 07:46:52
449,Elisa Melo,407***.***-71,176582307,l***@example.com,***-****-9348,"Praça Ramos
Luxemburgo
15096-848 Cunha / AL",Vasconcelos,São Paulo,32874392,1981-12-26,43,Cadeirinha,Rios - ME,7121,1.6,98.6,38.5,22623,4459825255627,471,19,2025-04-13 16:47:23
450,Ana Julia Guerra,120***.***-13,65471082X,m***@example.com,***-****-6521,"Estação Rezende, 471
Vila Fumec
22288-653 Guerra das Flores / MT",Ramos do Galho,Rio de Janeiro,70731-584,1951-10-23,74,Engenheiro de telecomunicações,Pinto,36334,1.58,114.6,45.9,61552,6011226897352972,489,4,2022-09-22 06:41:29
451,Eloah Montenegro,308***.***-95,567413020,k***@example.org,***-****-2344,"Avenida de Gomes, 64
Vila Havaí
33456-098 Barbosa da Praia / MG",Vieira das Flores,Goiás,20333-943,1952-07-16,73,Ilustrador,Souza,24208,1.84,63.9,18.9,44418,4022640822048293,390,0,2020-12-09 12:33:28
452,Nicole Ferreira,890***.***-50,512834763,f***@example.org,***-****-5885,"Alameda Manuella Rocha
Colégio Batista
42981247 Cunha / RJ",Vasconcelos,São Paulo,39526084,2002-10-20,22,Técnico em taquigrafia,Moreira,42872,1.61,68.5,26.4,7873,4468025343182,668,1,2022-05-10 12:40:30
453,Hellena Marques,053***.***-80,258704639,y***@example.org,***-****-2567,"Praça de Dias, 580
Bandeirantes
76713951 Teixeira / SC",Câmara,Piauí,31815-973,1960-04-24,65,Regente,Lima da Cunha e Filhos,36859,1.63,110.7,41.7,40795,376447750157777,498,7,2024-10-24 19:40:02
454,Dr. Matteo Teixeira,417***.***-04,506472139,i***@example.net,***-****-4423,"Lago Ribeiro, 93
Planalto
09328712 Duarte / PI",Mendonça,Pará,65028-729,1995-01-13,30,Jornalista,Garcia,15220,1.84,53.5,15.8,68364,630484752922,421,10,2024-09-10 20:25:41
455,Vitor Gabriel Garcia,086***.***-10,652710839,e***@example.org,***-****-7029,"Recanto Luiza Pimenta, 93
Barroca
57669-165 Cassiano do Amparo / MS",Montenegro de Goiás,Paraná,16599-693,1970-10-14,55,Estatístico,Almeida,25441,1.81,92.1,28.1,55780,3575508582150562,775,15,2025-07-10 18:59:47
456,Juan Rios,691***.***-06,872503641,y***@example.net,***-****-2830,"Pátio Freitas
Vitoria
57953676 Cirino do Oeste / PA",da Luz do Campo,Minas Gerais,49300759,1979-07-19,46,Catador de carangueijos,das Neves Marques Ltda.,41356,1.95,96.9,25.5,60739,3501386323358474,404,4,2022-02-16 06:21:54
457,Luna Campos,803***.***-03,143576082,a***@example.net,***-****-3075,"Estação de Porto, 99
Ipe
38969-094 da Costa de Jesus / TO",Lopes do Sul,Sergipe,68315189,1973-09-09,52,Marcador de luz,Carvalho,22016,1.51,56.9,25.0,49355,3593082309056047,485,17,2024-05-12 10:01:58
458,Daniel Fogaça,023***.***-70,564018326,b***@example.net,***-****-3211,"Estação de Macedo
Milionario
88067614 Carvalho de Goiás / MA",Azevedo,Pernambuco,47060215,1970-08-12,55,Massoterapeuta,da Costa,34113,1.89,66.8,18.7,29711,3596920993162166,775,13,2022-06-22 17:01:37
459,Sra. Maria Vitória Mendes,214***.***-07,421057361,a***@example.net,***-****-0721,"Favela de Sousa, 3
Califórnia
78158458 Costa do Galho / GO",Machado,Paraíba,51478-058,1982-07-28,43,Ginasta artística,Albuquerque da Conceição - EI,4351,1.7,104.1,36.0,18536,3502135744922601,794,3,2023-05-14 22:41:34
460,Gustavo Alves,920***.***-87,043168723,c***@example.com,***-****-0252,"Trevo de da Rosa, 507
Monsenhor Messias
12000191 Aragão de Minas / AM",Leão do Oeste,Amazonas,81030948,1981-12-31,43,Parteira tradicional,Rocha,30930,1.67,58.2,20.9,83488,2246726120926449,775,7,2024-11-01 15:23:11
461,Mariana Aragão,641***.***-48,815307627,m***@example.net,***-****-8984,"Viela de Melo
Aparecida
38790-461 Ribeiro da Serra / SE",Marques das Flores,Ceará,13552-583,1997-12-31,27,Ilustrador,Albuquerque Cardoso - ME,29948,1.55,100.2,41.7,19535,371002627600502,325,0,2023-12-08 02:15:29
462,João Guilherme da Mota,074***.***-71,051237647,l***@example.net,***-****-1408,"Quadra Rodrigues
Aeroporto
59822-103 da Conceição / MG",Mendes,Pará,10412-550,1957-10-20,68,Turismólogo,Rodrigues,11749,1.94,76.5,20.3,66636,4292723107190387,500,10,2025-09-08 20:59:06
463,Benicio da Costa,031***.***-80,280165432,b***@example.com,***-****-9294,"Campo Aylla Montenegro, 30
Mirtes
76104663 da Cruz / RR",Marques da Mata,Ceará,34102-741,1975-08-21,50,Cobrador de pedágio,Rezende,42749,1.54,89.5,37.7,40526,4638271604241248925,779,0,2022-01-27 01:40:58
464,Dra. Ana Luiza Cavalcanti,861***.***-00,231875046,e***@example.org,***-****-3330,"Estrada Machado, 73
São José
26390-272 Dias da Mata / CE",Alves de Farias,Rio Grande do Sul,39980078,1990-06-20,35,Profissional de educação física,Dias Ltda.,34809,1.5,102.8,45.7,83785,5569849105190963,787,1,2021-06-21 17:25:58
465,Cauã da Conceição,206***.***-15,270861348,s***@example.com,***-****-3817,"Sítio de Moraes, 507
Novo Ouro Preto
07886-030 Nascimento / RN",Ferreira,Tocantins,30143884,1989-03-26,36,Cenotécnico,Nascimento,38545,1.92,55.3,15.0,79477,2373875192984086,401,6,2025-10-04 00:23:13
466,Liam Leão,194***.***-22,210763486,s***@example.com,***-****-2843,"Recanto de Guerra, 96
São Cristóvão
75143687 Silveira do Galho / PE",Pinto,Rio Grande do Norte,62658-484,1966-12-27,58,Técnico em segurança do trabalho,Vargas,22701,2.0,67.5,16.9,53492,3594457171543554,669,10,2022-08-15 20:27:13
467,Bruno Silva,761***.***-61,683207155,g***@example.com,***-****-0751,"Sítio Vargas
Belvedere
44987-031 Costa / RO",Carvalho Grande,Santa Catarina,38867093,1979-07-06,46,Jogador de hóquei,Sales Novaes e Filhos,24120,1.62,100.2,38.2,52244,4148397814447793553,526,5,2020-12-02 09:48:52
468,Isaac Rios,435***.***-73,041378659,y***@example.org,***-****-9341,"Largo Gomes
Vila Nova Cachoeirinha 3ª Seção
08618760 Freitas / ES",Gonçalves,Pará,03825045,1970-03-03,55,Terapeuta ocupacional,da Rosa,46884,1.69,73.6,25.8,41749,4550725510644360,730,20,2021-10-15 11:45:14
469,Alexia Novaes,546***.***-66,635017283,j***@example.net,***-****-3027,"Parque Campos, 82
Lajedo
36150492 Pires / PB",Ramos,Tocantins,80064-535,1979-01-13,46,Capelão,da Rocha Ltda.,28215,1.63,97.1,36.5,78092,2232362009859745,624,16,2024-01-07 16:56:09
470,Srta. Maria Luiza Sales,326***.***-55,328564072,m***@example.com,***-****-8212,"Área Bento Pimenta, 26
Saudade
92029-411 Correia / RN",Nascimento de Goiás,Tocantins,28342015,1994-11-01,30,Tintureiro,Vargas,34238,1.58,92.0,36.9,95121,30542804190358,393,6,2021-05-12 05:43:25
471,Stephany Rezende,172***.***-30,504368710,h***@example.com,***-****-3209,"Ladeira Teixeira, 70
Vila Cemig
17672387 Pinto Paulista / PB",da Mata do Norte,Santa Catarina,54583-325,1946-12-05,78,Técnico em radiologia,Monteiro,8792,1.98,100.5,25.6,52362,3536040056617403,463,17,2021-07-26 23:52:43
472,Renan Gonçalves,659***.***-73,713605844,m***@example.org,***-****-1506,"Fazenda Sara Gonçalves, 1
Boa Vista
13013892 Castro Verde / AC",Farias das Pedras,Acre,20578775,2000-02-10,25,Prático,Teixeira,8422,1.7,99.9,34.6,43743,4250809046043168288,620,13,2020-11-29 04:18:41
473,Lorenzo da Cunha,327***.***-97,854602379,r***@example.org,***-****-5536,"Trevo de Caldeira, 94
Nossa Senhora Do Rosário
90760055 Caldeira da Mata / TO",Novaes,Rio Grande do Norte,24405-456,1950-04-08,75,Maestro,Carvalho,3607,1.5,82.3,36.6,35635,6517059020608526,316,7,2024-10-20 22:11:50
474,Sr. Benjamin Pacheco,476***.***-07,04165738X,c***@example.org,***-****-0124,"Parque Fonseca, 15
Marieta 1ª Seção
63822-850 Mendonça de Ribeiro / RS",Cassiano,Maranhão,33392817,2002-02-14,23,Encanador,Moraes,37672,1.93,82.8,22.2,51371,4895964559727,441,7,2023-09-04 22:43:05
475,Bella Sá,640***.***-83,178053429,a***@example.com,***-****-5781,"Praça Mendonça, 3
Novo Tupi
19628-187 da Cruz / BA",da Rocha Alegre,Rio de Janeiro,98123295,2001-12-04,23,Gestor público,Cavalcanti,12525,1.74,65.4,21.6,33709,6011073049000343,514,11,2024-09-26 01:06:22
476,Laís Pacheco,628***.***-29,785613420,b***@example.org,***-****-0903,"Vila de Monteiro, 1
Ermelinda
50708956 Borges / MS",Ramos da Serra,Sergipe,69521235,1952-02-18,73,Auxiliar administrativo,Carvalho,42728,1.85,70.6,20.6,90774,4227212611374661,360,17,2021-07-08 18:28:16
477,Ian Castro,861***.***-24,706521833,g***@example.net,***-****-9489,"Núcleo de da Cruz, 339
Dom Cabral
12463-270 Caldeira de Minas / ES",Brito de Minas,Pará,51386723,2007-10-06,18,Arquiteto,Correia e Filhos,38428,1.71,93.2,31.9,92564,340727422496601,725,14,2025-03-23 17:58:55
478,Ana Carolina Rocha,214***.***-09,725618346,n***@example.com,***-****-2404,"Estação de Vasconcelos, 81
Madre Gertrudes
15877-689 Campos / AP",Barros Paulista,Acre,36823-356,1953-01-10,72,Lancheiro,Cunha,45648,1.9,113.4,31.4,24335,2708311904626282,770,10,2021-10-02 20:23:18
479,Dr. Isaque Cavalcanti,264***.***-99,186524730,a***@example.net,***-****-0511,"Condomínio de Melo, 647
Indaiá
64195-826 Rodrigues do Oeste / RN",Cirino da Mata,Roraima,33406-911,1960-09-28,65,Editor de mesa de corte,Macedo S.A.,38624,1.8,55.1,17.0,12589,346025887751469,550,17,2020-11-24 01:28:31
480,Maria Sophia Ribeiro,683***.***-57,15746023X,c***@example.net,***-****-3108,"Quadra de Aparecida
Álvaro Camargos
39078707 Cardoso da Prata / SP",Castro do Amparo,Roraima,07877572,1990-09-21,35,Barman,Mendes S.A.,43988,1.7,98.4,34.0,91374,583327922725,693,9,2023-04-26 02:53:30
481,Luiz Fernando Freitas,305***.***-60,046251388,j***@example.org,***-****-8323,"Área Paulo Peixoto, 690
Ademar Maldonado
48879509 Silveira / ES",Aparecida,Acre,23547607,1949-11-19,75,Bartender,Camargo,17454,1.95,60.3,15.9,81143,4375868400313838,710,15,2025-05-30 12:38:14
482,Anna Liz Vieira,514***.***-80,514807635,d***@example.org,***-****-5939,"Parque de Cassiano, 7
Maria Virgínia
98313-914 Sá de Peixoto / TO",Cavalcante,Rio de Janeiro,59435404,1998-05-23,27,Almoxarife,das Neves,10856,1.79,86.6,27.0,16185,180097069639670,311,2,2021-10-16 19:13:28
483,Bruna Camargo,824***.***-32,863240574,m***@example.net,***-****-5772,"Fazenda Rios
Vila Madre Gertrudes 4ª Seção
45065240 Alves / CE",da Cruz,Paraíba,84097-423,1967-05-13,58,Fundidor,Dias,34304,1.72,51.6,17.4,63658,30441955911995,658,7,2023-10-28 11:47:44
484,Jade Barbosa,428***.***-98,481576034,j***@example.com,***-****-3879,"Área Sá
Santa Rosa
68919658 da Rosa de Cirino / RR",Abreu,Piauí,96742403,1989-04-13,36,Técnico tributarista,Borges S.A.,14077,1.65,52.1,19.1,63524,3588156143387359,720,17,2023-12-22 00:40:51
485,Maria Vitória Alves,023***.***-79,504321766,q***@example.org,***-****-6484,"Vereda da Mata, 89
Acaiaca
89082991 Sales / MS",Aragão,Maranhão,40292310,1955-03-11,70,Chapeiro,Vargas e Filhos,27934,1.82,55.7,16.8,35021,2505473644236874,495,15,2022-12-20 05:57:15
486,Antony Borges,078***.***-40,270483615,l***@example.net,***-****-9176,"Vereda Isabela Albuquerque, 75
Cachoeirinha
25585531 Machado da Serra / TO",Gonçalves da Mata,Rondônia,33720860,2002-11-01,22,Engenheiro químico,Melo Martins e Filhos,5304,1.85,113.1,33.0,96538,4122186925435535911,849,7,2022-02-13 10:19:03
487,Luana Martins,021***.***-03,856432179,n***@example.net,***-****-6192,"Avenida Ana Liz Peixoto, 870
Vale Do Jatoba
81242-646 Teixeira / SE",Moreira,Maranhão,66408-029,1979-02-20,46,Fisiculturista,Rocha,29724,1.97,115.3,29.7,45130,4788780596124,454,1,2025-09-09 19:57:14
488,Josué Fogaça,520***.***-68,574861324,m***@example.com,***-****-8048,"Vereda Barbosa, 121
Lindéia
15216-508 Pastor do Amparo / CE",das Neves de Vasconcelos,Paraíba,28690-108,1994-07-31,31,Profissional de rádio e tv,Mendonça Montenegro S/A,30075,1.67,72.3,25.9,18548,4791257652591976,536,12,2024-02-04 18:33:19
489,Sra. Isabelly Lopes,572***.***-73,671402353,m***@example.org,***-****-0522,"Campo Henrique da Costa
Silveira
53539999 Borges de Goiás / RO",Lima,Amazonas,07130-741,1952-02-21,73,Consultor de moda,Pastor Vieira - ME,20893,1.91,102.8,28.2,87713,501863967433,837,17,2021-12-15 01:44:42
490,Dr. Bruno Mendonça,784***.***-10,814632701,s***@example.org,***-****-2907,"Parque Pimenta, 4
Vera Cruz
71690549 Pinto de Câmara / PR",das Neves,Amapá,79492-186,1976-04-05,49,Técnico em aviação,Alves,41080,1.54,106.5,44.9,33519,213148804338192,819,8,2024-08-16 11:33:04
491,Arthur da Costa,092***.***-11,852413075,a***@example.net,***-****-8295,"Área Josué Leão, 303
Aparecida 7ª Seção
45355329 Araújo / SP",da Rosa de Minas,Maranhão,52681-288,1995-08-30,30,Médico cirurgião,Novaes - EI,23486,1.68,115.8,41.0,25708,3596364277553990,526,9,2023-05-22 03:07:50
492,Vitor Gabriel Santos,829***.***-68,16432057X,m***@example.com,***-****-0813,"Colônia de Rios, 97
Saudade
35576-287 Almeida de Minas / PA",Mendes,Pernambuco,73075549,1947-09-14,78,Atleta de nado sincronizado,Brito S/A,30700,1.99,116.1,29.3,17293,3542367077840512,312,3,2022-08-13 21:16:54
493,Dr. Juan Moraes,107***.***-59,738015623,f***@example.net,***-****-4290,"Praça Aylla Pinto, 13
Santa Monica
89601-416 Castro / RS",Camargo,Piauí,05086-507,1950-03-09,75,Guia turistico,Sá - EI,7027,1.83,83.3,24.9,96994,2282155676733550,693,15,2023-01-07 20:16:19
494,Clara Rodrigues,409***.***-84,824370612,m***@example.net,***-****-8797,"Morro de Jesus, 710
Vista Do Sol
12595-073 da Rocha / RO",Araújo,Distrito Federal,42691283,1998-11-30,26,Ceramista,Freitas S/A,24949,1.78,118.1,37.3,94112,4266758175041809,312,10,2024-08-05 23:27:54
495,Sr. Miguel Brito,932***.***-65,256801344,c***@example.org,***-****-8273,"Chácara Caleb Pires, 47
São Gonçalo
34383-637 Câmara / BA",Azevedo,Amapá,62331010,1971-10-05,54,Ginecologista,Rodrigues e Filhos,6265,1.75,59.5,19.4,96261,38510015434602,475,7,2021-07-26 16:10:04
496,Sr. Lucca Macedo,679***.***-49,168275302,a***@example.org,***-****-6522,"Praia Vitor Gabriel Moura, 668
Fazendinha
03121264 da Mata dos Dourados / ES",Andrade dos Dourados,Roraima,79579-142,1996-08-05,29,Personal stylist,Borges,49971,1.55,69.4,28.9,43731,3585181127645641,802,9,2022-06-23 15:25:05
497,Sr. Igor Porto,082***.***-32,621780340,d***@example.net,***-****-1059,"Lago Yan Rodrigues
São Luiz
27114-907 Silva da Praia / PA",da Mota,Rio de Janeiro,51718-363,1972-11-15,52,Juiz de futebol,Andrade,3720,1.84,65.5,19.3,85600,3579192352764831,578,14,2022-03-23 07:45:32
498,Otto Abreu,584***.***-70,530184722,m***@example.com,***-****-1724,"Vila Silva, 229
Salgado Filho
06001-489 Brito da Mata / MT",Porto,Paraíba,47308-161,1946-05-17,79,Transcritor,Lopes,15641,1.7,116.8,40.4,51819,4499599024940,530,14,2025-07-18 01:50:54
499,Luísa Pires,078***.***-11,041785629,c***@example.net,***-****-3082,"Rua Fernandes, 2
Xodo-Marize
77978-885 Jesus de Araújo / SC",Pastor,Rio Grande do Sul,66632-083,1953-02-05,72,Tecelão,Duarte,18033,1.71,60.0,20.5,26481,501842903400,380,7,2025-02-11 23:19:15
500,Yago Marques,253***.***-37,652013788,l***@example.com,***-****-4945,"Recanto Rios
Coqueiros
25484169 Nascimento de Goiás / MT",Souza,Alagoas,03000920,1998-07-15,27,Profissional de comércio exterior,Sampaio,22266,1.92,73.7,20.0,38831,6596960629963416,446,11,2022-08-11 08:28:52
