id,nome_completo,cpf,rg,email,telefone,endereco,cidade,estado,cep,data_nascimento,idade,profissao,empresa,salario,altura,peso,imc,renda_familiar,numero_cartao,score_credito,tempo_cliente,data_cadastro
394,Dra. Sarah Rocha,168.920.435-42,104872639,theo14@example.net,0300 696 6716,"Largo Rodrigues
Santa Rita De Cássia
37554121 Castro de Cirino / PE",da Cruz da Prata,Ceará,65381-994,1969-04-08,56,Percursionista,Vasconcelos da Conceição - EI,6908.08,1.94,118.9,31.6,31939.17,4818257950980144,449.72,1,2022-05-08 23:36:24
395,Daniela Costela,013.468.257-26,746852101,josue25@example.org,31 8212 0344,"Fazenda Maria Liz Cassiano, 349
Vila Antena Montanhês
45381-633 Caldeira / MT",Machado das Flores,Rio de Janeiro,43181-821,1983-09-23,42,Químico,Araújo,6736.1,1.62,77.2,29.4,53036.14,343821475922618,740.07,1,2024-11-06 16:26:39
396,Bento Porto,035.816.749-39,067832143,leticiacavalcanti@example.org,0900-557-2617,"Feira Davi Lucca Jesus
Outro
31505-394 Mendes / SE",Monteiro,Acre,32610-759,2000-11-29,24,Contábil,Gonçalves,6726.11,1.88,90.5,25.6,78595.07,4326630929744335,425.78,7,2022-07-20 02:18:51
397,Luan da Cunha,251.394.608-15,178405267,mirellada-paz@example.com,+55 11 6185 4086,"Trevo Cauã da Luz, 89
Vila São Gabriel
39339747 Fogaça de Camargo / RS",Azevedo,Sergipe,66582588,1987-06-04,38,Agente de defesa sanitária,Leão - EI,2849.09,1.77,115.6,36.9,32713.81,4457708044704979,451.11,2,2021-09-15 03:12:56
398,Heloísa Rios,894.162.053-89,42315087X,andradegabriela@example.org,+55 81 5689 8954,"Favela de Macedo, 539
Itapoa
65791-403 Rocha / TO",Abreu Alegre,Piauí,62594875,1963-01-29,62,Capoeirista,Marques da Rosa e Filhos,3110.49,1.93,59.8,16.1,39758.07,4851391046747723817,633.01,20,2023-04-13 11:49:07
399,Ana Liz Lopes,275.839.106-68,542173682,davi-miguelmelo@example.com,+55 51 0831 4318,"Vereda Mendonça, 1
São Sebastião
19437691 Macedo das Pedras / TO",Silva de Minas,Espírito Santo,87548-093,2000-03-01,25,Embalador,Cunha S.A.,3357.0,1.82,74.9,22.6,46841.06,5586027975310784,779.85,3,2024-06-22 21:18:59
400,Sr. Bryan Mendonça,461.735.890-01,236175841,ana-laura63@example.org,+55 (021) 1322 6621,"Loteamento de Barros
Primeiro De Maio
78917-924 Rocha / PR",Pinto,Mato Grosso do Sul,06057-379,1987-09-11,38,Radialista,Moreira,37867.02,1.66,111.6,40.5,34623.99,3534299730084578,767.06,18,2024-01-28 01:06:55
401,Dra. Ana Luiza Camargo,398.052.617-86,804357213,nathan20@example.com,0500-520-0868,"Estação Paulo Vargas, 87
Leonina
08450-251 Alves / DF",da Mota de Minas,Rio Grande do Sul,00967503,1945-02-12,80,Barman,Pimenta,20851.98,1.57,101.3,41.1,55647.37,4547954818188229,728.93,10,2022-08-05 16:05:18
402,Ana Julia Moura,483.572.196-91,187325467,agatha05@example.com,+55 81 2983-8918,"Lago Giovanna Jesus, 12
Estrela Do Oriente
49373-536 Pereira da Prata / MT",Martins,Pará,29218811,1978-02-04,47,Lutador de taekwondo,Sousa Câmara Ltda.,4438.17,1.96,101.9,26.5,15950.81,213180597882045,811.19,8,2021-10-16 09:39:09
403,Vitória Melo,785.461.029-02,378460250,theonascimento@example.org,+55 31 5616-0715,"Via Campos, 91
Universo
88588-891 Peixoto / MS",Câmara,Distrito Federal,23144716,2003-12-08,21,Produtor de audio visual,Câmara,37033.17,1.97,51.9,13.4,94036.43,4247787062050155,559.81,20,2025-05-25 20:28:14
404,Alexia Casa Grande,359.820.164-89,127436054,rochaagatha@example.net,(084) 9109-2441,"Sítio Costa, 12
Lajedo
51981115 da Costa / SC",Cassiano do Amparo,Bahia,76035-997,1981-01-10,44,Guarda roupeiro,Cunha,43375.24,1.85,112.2,32.8,32464.91,4721042080503537,621.95,11,2025-09-02 08:04:34
405,João Pedro Pacheco,943.827.501-05,370124868,benjamimvargas@example.com,11 6461 5204,"Conjunto de da Costa, 3
São Bernardo
62407217 Peixoto do Galho / MA",Rezende de Camargo,Rondônia,10547685,1967-01-03,58,Ourives,Souza,28671.58,1.73,80.8,27.0,25350.72,4832394996560646320,497.56,0,2025-05-19 02:08:25
406,Evelyn Lima,729.450.618-30,143760828,anamonteiro@example.org,0300 620 0078,"Núcleo de Lopes, 43
Atila De Paiva
37816-435 Cavalcante Grande / AM",Moreira de Andrade,São Paulo,44232-834,1949-11-06,75,Atleta de nado sincronizado,Leão,41985.7,1.65,53.5,19.7,34818.47,2293233160129069,779.29,18,2023-06-05 19:09:30
407,Sr. Marcos Vinicius Moraes,508.364.912-89,218035640,leticiacorreia@example.net,41 6083-9435,"Jardim Moraes, 21
Conjunto Lagoa
19916-985 Fonseca / PR",Albuquerque,São Paulo,78576-642,1955-12-04,69,Artesão,Porto,32785.98,1.57,97.5,39.6,14062.18,6011531703700292,798.02,16,2021-09-17 18:09:34
408,Mariana Correia,067.891.234-31,042873150,joao-lucasmonteiro@example.net,+55 (081) 6091-1772,"Passarela de Garcia, 90
Alto Caiçaras
48973829 Cassiano / AL",Pastor,Pará,03314-122,1975-04-09,50,Aviador,Pires S/A,44718.7,1.66,89.6,32.5,67748.65,30294793401699,809.69,17,2022-05-02 23:23:35
409,Maya da Conceição,309.682.175-59,178502340,lauraleao@example.org,0800 846 5981,"Morro Teixeira
Mangabeiras
77738-307 Campos / MT",Lopes,Paraíba,20873770,1962-05-18,63,Faturista,Araújo,45282.84,1.72,65.2,22.0,19717.0,4788197085301848,711.91,8,2023-01-13 21:26:51
410,Maria Clara Sousa,258.946.103-89,571820633,castrothomas@example.org,+55 (011) 0836-9093,"Condomínio Duarte, 96
Virgínia
55015996 Brito da Praia / RJ",Cavalcanti,Piauí,25580831,2007-09-02,18,Engenheiro de segurança do trabalho,Pimenta Nogueira Ltda.,4675.22,1.78,78.8,24.9,76736.63,3501943062997571,644.78,12,2020-11-05 00:41:04
411,Mirella Vargas,892.741.653-82,418607357,ana-livia06@example.net,+55 (031) 0068 4446,"Esplanada de Novaes, 88
Vale Do Jatoba
25892-125 Camargo / AP",Pimenta,Rondônia,24797544,1950-05-13,75,Preparador de máquinas,Moura,38701.05,1.57,65.3,26.5,36036.06,4607841778409033,634.43,6,2022-12-15 02:44:31
412,Danilo Freitas,178.059.326-03,327501686,vicente49@example.net,+55 (071) 7173-6832,"Viela Rhavi Jesus, 77
Santana Do Cafezal
00676-843 Carvalho dos Dourados / PB",Siqueira,Roraima,70725-200,1973-04-27,52,Mágico,Lima Pires e Filhos,6849.65,1.75,90.0,29.4,67347.69,4005743716342558788,761.95,13,2021-06-30 13:30:23
413,Srta. Brenda Almeida,731.089.564-93,610475836,daniel04@example.org,0500 387 3775,"Fazenda de Pires, 32
Minaslandia
70426190 Nunes / PR",da Rosa de Minas,Paraíba,42016926,1985-09-08,40,Profissional de relacionamento com investidores RI,Ferreira,33001.32,1.65,108.3,39.8,60708.64,3589812219153351,779.57,18,2024-12-21 07:13:04
414,Renan Novais,408.639.251-89,301547865,wda-mota@example.net,(084) 4080 8977,"Rodovia Arthur Gabriel Siqueira, 49
Vila Madre Gertrudes 4ª Seção
74480-582 Vasconcelos da Prata / AP",Sales,Sergipe,95238893,1965-05-16,60,Preparador de máquinas,Gonçalves,32440.6,1.53,69.3,29.6,92815.59,4077177878281,613.28,18,2025-05-19 12:41:16
415,Enzo Gabriel Barros,032.697.814-31,734026584,esiqueira@example.org,(031) 2440 6002,"Sítio de Cardoso, 9
Santa Terezinha
54810-465 Leão do Oeste / SC",Farias do Campo,Amapá,57668444,1994-07-24,31,Ginasta artística,Borges Abreu - ME,12888.91,1.66,70.6,25.6,90228.94,4940136048215,343.68,17,2022-10-15 11:28:06
416,Noah Araújo,058.613.792-03,807452130,davi-miguel01@example.com,+55 41 4540-5883,"Rua Rezende, 85
Olhos D'água
73967851 Sousa / SC",Mendonça do Amparo,Alagoas,62372-294,1954-11-14,70,Paparazzo,Almeida,15511.38,1.55,97.2,40.5,61126.18,6543608712247353,602.32,12,2022-09-09 14:01:39
417,Gabriela Sales,962.048.157-76,438256712,qcampos@example.com,+55 (011) 7129-0361,"Condomínio Almeida, 50
Novo Tupi
22394161 Camargo / BA",Sales,Piauí,65757702,1989-08-16,36,Polidor de produção,da Cruz,19201.62,1.63,75.1,28.3,88653.29,4022413342965,625.06,16,2023-01-18 07:57:52
418,Raquel Martins,795.830.162-68,163728045,piresgael@example.com,+55 61 9722-6943,"Feira de Novaes, 79
Palmeiras
03156-592 Alves / TO",Porto,Paraná,60268-090,1946-10-17,79,Quadrinista,Azevedo,18457.85,1.53,102.1,43.6,62039.2,4088293027066461,698.59,12,2025-04-13 08:36:14
419,Anthony Fogaça,920.176.453-70,520178646,wmoreira@example.org,0500 669 9279,"Campo de Sales
Belvedere
42356-543 Montenegro / AC",Cavalcante,Rondônia,12965-034,1988-12-17,36,Pedagogo,Pinto,45702.63,1.51,59.7,26.2,22320.46,3564811175515289,759.86,13,2023-03-25 05:27:22
420,Thales da Costa,061.498.237-50,725608341,gabrielaramos@example.com,+55 (051) 2402-5695,"Campo Catarina Farias, 887
Lorena
63336780 Araújo da Prata / CE",Barros,São Paulo,01875-354,1999-05-11,26,Corretor de seguros,Nunes e Filhos,44060.73,1.72,71.0,24.0,24088.53,4005217280875359,687.92,15,2023-07-01 23:38:47
421,Anthony Gabriel Silva,051.782.369-12,743018564,juliana76@example.com,+55 81 3460-5118,"Distrito Moraes, 10
Bonfim
15541-980 Rios / PR",Borges de da Luz,Pernambuco,60094808,1984-05-03,41,Tecnólogo em navegação fluvial,Cavalcanti,4716.12,1.74,61.4,20.3,97482.44,676102875223,380.68,17,2020-12-03 22:24:35
422,Nicolas Mendes,392.651.870-77,135208762,ravi07@example.net,0500 946 0883,"Esplanada Vargas, 9
Vila Puc
96948-529 Pastor de Minas / MT",Araújo de Borges,Paraná,02327672,1994-03-17,31,Profissional de manutenção industrial,Moreira Teixeira S/A,24556.54,1.75,50.4,16.5,31378.67,180058668195936,685.74,16,2023-04-30 17:20:08
423,Júlia Moreira,628.593.107-03,206158749,lnogueira@example.com,0800-652-4267,"Quadra Mirella Mendes, 90
Vila Cloris
38866967 Cardoso / AC",Moura de Rios,Rio Grande do Sul,42170-127,1993-08-07,32,Seguidor de compras,Silva - ME,35643.03,1.55,89.8,37.4,45107.87,2393970809182830,829.5,15,2021-02-28 19:46:15
424,Maria Júlia Monteiro,139.542.608-24,460812579,ravyrodrigues@example.com,(031) 0455 9494,"Vale Maria Luísa Araújo, 784
Vila De Sá
86393247 Monteiro Alegre / SP",Castro da Prata,Tocantins,76150031,1963-04-29,62,Musicoterapeuta,Marques Barros S/A,46216.58,1.99,98.8,24.9,22354.14,3540609250143715,812.29,18,2024-03-16 12:08:49
425,Rhavi Silveira,981.620.537-86,582071343,nteixeira@example.net,+55 (081) 0488 6516,"Praia Joaquim Cardoso
Vila Batik
21317-175 Montenegro do Campo / BA",Duarte do Campo,Maranhão,79482424,2002-06-22,23,Tecnólogo em jogos digitais,Peixoto Moura - EI,8331.8,1.99,87.5,22.1,36347.27,4745266307970,497.21,20,2024-05-18 16:06:59
426,Vinícius Ferreira,413.907.256-34,17584026X,antonella64@example.com,0900-297-8387,"Colônia Monteiro
Estrela
54508148 Cavalcanti dos Dourados / AM",Novais,Mato Grosso,44501019,2004-11-07,20,Lapidário,Cassiano,22606.32,1.61,80.7,31.1,44398.37,675985703288,470.11,7,2022-01-20 22:07:38
427,Guilherme Viana,807.634.195-75,645018272,antonella80@example.org,+55 (041) 0369 7708,"Avenida de Montenegro, 8
Belmonte
24594-440 Leão de Oliveira / TO",Moreira,Espírito Santo,61961-391,1996-02-03,29,Assistente de direção,Viana Teixeira e Filhos,15673.97,1.75,66.3,21.6,38009.41,6541272200473419,314.6,15,2024-06-10 06:18:38
428,Vitor Hugo Azevedo,398.150.274-41,47082136X,fernanda21@example.org,+55 31 4333-4998,"Fazenda Carvalho, 7
Caiçaras
98314-166 Leão / CE",Cavalcante da Praia,Distrito Federal,02154-542,1988-07-31,37,Promotor de eventos,Nogueira Nascimento - ME,45894.19,1.78,57.0,18.0,49562.67,3555631691193630,716.71,11,2020-11-30 17:12:19
429,Sr. Arthur Gabriel Câmara,850.613.792-68,527418067,duarteravi@example.net,(081) 4410 7720,"Travessa de Vieira, 66
Floramar
65804-316 Costa de Moreira / RR",Cavalcante,Sergipe,25833-418,2004-11-15,20,Sushiman,Cassiano,25567.03,1.77,107.8,34.4,66349.04,6555788998151571,810.2,18,2022-04-27 16:40:36
430,Luna Caldeira,462.187.359-82,365287015,luigi36@example.com,81 0935-3907,"Viela de Cardoso, 1
Vila Ecológica
32320-525 da Conceição Alegre / SC",Moreira,Espírito Santo,11463484,1971-05-21,54,Parteira tradicional,Oliveira da Cunha S/A,30764.41,1.77,111.3,35.5,44021.88,4501536267983038,713.29,7,2023-01-09 02:59:21
431,Vitor Hugo Ribeiro,034.691.875-84,458620373,maria-clara17@example.net,41 2370-5091,"Trecho Alves, 34
Laranjeiras
96245425 Cassiano de Pires / SE",Sousa do Galho,Distrito Federal,15022-782,1982-07-09,43,Pastilheiro,Azevedo,32844.31,1.87,55.1,15.8,11621.02,4978115635472679,601.4,6,2021-05-30 14:45:06
432,Srta. Beatriz Cavalcante,619.840.275-49,40672135X,melinanovaes@example.com,(041) 9701-5879,"Viela Freitas, 38
Vila Nova
21314-717 Lopes da Prata / GO",Vasconcelos de da Conceição,Rio Grande do Sul,97952850,1975-04-25,50,Comprador,Pacheco Novais - ME,13449.77,1.89,55.4,15.5,87627.06,5499747805949529,604.61,13,2025-04-21 22:45:10
433,Bruno Vargas,649.385.102-51,632758144,luiza97@example.com,81 6589 3581,"Estrada de Novais
Frei Leopoldo
85256-450 Cavalcanti da Serra / PA",Andrade da Serra,Pará,90969-979,2004-12-17,20,Técnico em tratamento de água,Moreira,42265.57,1.69,88.1,30.8,85313.14,36255826719435,855.43,8,2024-07-28 09:24:48
434,Luiza Costa,514.076.239-07,30871524X,ssampaio@example.net,61 5309-3635,"Setor Peixoto, 84
Conjunto Paulo Vi
44622778 da Rocha da Mata / RN",Novais da Prata,Rio Grande do Norte,30900784,1959-01-05,66,Engenheiro metalúrgico,Mendonça da Mota e Filhos,20623.96,1.86,118.6,34.3,54650.1,4952935901556115,718.11,5,2021-02-20 15:06:20
435,Asafe Santos,927.864.350-56,415763083,rodriguesmaria-alice@example.net,+55 11 5287 8814,"Trecho Guerra, 491
Santa Rosa
77970-830 Martins / ES",Ramos de da Rosa,Sergipe,45135017,1957-05-25,68,Jogador de boliche,da Mata,41669.35,1.6,107.4,42.0,44022.22,30586456303603,597.78,11,2022-11-04 18:23:37
436,Ana Beatriz Gomes,594.761.032-99,487305267,luigicastro@example.com,+55 21 2076 1384,"Praça de Pires
Nova America
35527627 Sousa / RJ",Montenegro,Paraíba,76546442,2002-02-07,23,Modelista,Cavalcante,31110.8,1.67,55.3,19.8,98567.23,376618179365833,766.96,17,2023-10-25 21:39:05
437,Theo da Conceição,132.506.847-08,401578239,felipecarvalho@example.net,+55 (051) 9929-3234,"Trecho Murilo Correia, 31
Estrela
17645-999 Rios / SP",Dias Grande,Amazonas,46678557,1996-07-07,29,Assistente de produção,Correia Casa Grande S.A.,11249.38,1.88,103.8,29.4,53039.36,5509429907949826,517.29,7,2021-04-20 20:26:10
438,Benicio Barros,934.815.602-06,160324580,oliveiradavi-lucca@example.org,11 1275-5751,"Rua Fernando Pinto, 344
Minas Caixa
71644890 da Rocha dos Dourados / PI",Mendonça de Goiás,Pará,81117607,1954-02-15,71,Ombudsman,Fogaça,3564.64,1.94,111.1,29.5,95682.55,4706938504582925,528.02,16,2023-11-02 15:44:29
439,Anthony Leão,386.270.591-95,374856011,machadoeduardo@example.net,+55 31 6545 1394,"Morro de Barbosa, 48
Vila Barragem Santa Lúcia
30022308 Ribeiro / SP",Albuquerque,Amapá,59693-573,1972-07-01,53,Baixista,Garcia Cassiano e Filhos,15011.72,1.5,95.5,42.4,16242.71,675928076446,610.73,3,2025-06-24 05:52:52
440,Dra. Milena Câmara,859.601.342-33,831762457,maragao@example.org,0500-235-8875,"Esplanada Azevedo
Vera Cruz
05726-029 Garcia do Oeste / MG",Silva,Rondônia,24952441,1988-08-10,37,Grafologista,Leão,27138.59,1.52,89.2,38.6,36514.17,639021203737,751.64,15,2021-11-19 07:04:42
441,João Felipe Pacheco,214.859.763-91,721083468,mcardoso@example.org,21 0647-6222,"Trevo Kaique Aragão, 90
Vila Das Oliveiras
32815107 Lopes das Pedras / AL",Santos das Flores,Rio de Janeiro,64535906,1987-03-11,38,Ferramenteiro,Machado,23365.49,1.72,112.1,37.9,49545.26,3553209732395597,722.53,18,2023-11-12 11:43:35
442,Sr. Léo Pires,783.105.294-14,285746017,fernando27@example.com,(051) 0271 4303,"Largo Brito, 370
Grajaú
74811-131 Rocha / PA",Leão do Sul,Mato Grosso do Sul,66370-659,1984-02-20,41,Técnico em segurança do trabalho,Abreu,26327.49,1.5,109.2,48.5,17632.59,3506820659445906,853.94,3,2024-09-09 22:36:25
443,Cauã Barbosa,926.351.078-40,036257412,opinto@example.org,+55 51 0675 8809,"Esplanada Pietro Costa, 826
Alípio De Melo
22576201 Pastor do Sul / AC",Freitas,Distrito Federal,66704-745,1973-11-13,51,Florista,Pimenta,30777.76,1.64,95.8,35.6,14956.65,3576067336407355,530.17,5,2021-11-14 08:25:25
444,Aylla Rezende,514.298.630-05,803145676,fernandosilva@example.net,(071) 6752-3540,"Vereda Peixoto, 12
Dom Silverio
55138969 Pinto / AL",Farias Paulista,Piauí,40017711,1966-11-10,58,Médico nuclear,Teixeira,33600.33,1.76,84.2,27.2,80882.85,2671671065299168,453.36,1,2021-08-27 14:21:07
445,Nicole Duarte,638.409.275-10,248170363,piresbella@example.net,+55 61 6274 2916,"Praia Davi Lucas Farias, 55
Beija Flor
78125963 Moraes / ES",Cavalcanti do Galho,Santa Catarina,14828-691,1995-03-13,30,Tecnólogo em Ciências das plantas medicinais,Cardoso,23364.5,1.58,69.6,27.9,40243.42,5207806890026685,663.11,11,2021-07-11 01:09:19
446,Benjamin Vieira,043.129.758-41,801723565,cavalcantedaniela@example.com,(031) 2050-2388,"Praça das Neves, 18
Santo André
06217734 Moura Alegre / PR",Nascimento,São Paulo,63213670,1945-12-09,79,Lactarista hospitalar,Lima,7265.7,1.8,58.6,18.1,67966.74,2720310586988246,559.4,15,2024-12-16 10:29:48
447,Maria Luiza Ferreira,931.504.276-06,021478363,dazevedo@example.org,+55 (051) 7076-3588,"Condomínio João Lucas Correia, 44
Vila De Sá
67253-437 Garcia do Galho / DF",Moraes Grande,Mato Grosso,42525-424,1967-10-25,57,Técnico em edificações,Cirino Ltda.,14392.82,1.87,58.0,16.6,18805.04,3526890155663571,767.75,16,2023-05-24 15:50:48
448,Camila Caldeira,027.384.965-47,803246754,cdas-neves@example.com,+55 (081) 9285 4384,"Chácara Casa Grande, 804
Mirante
64141-587 Jesus / RJ",Fonseca de Monteiro,Sergipe,79861-441,1985-11-23,39,Perito criminal,Brito S/A,25726.27,1.59,79.8,31.6,55278.69,4531230820009564,433.11,7,2021-11-16 07:46:52
449,Elisa Melo,407.136.852-71,176582307,lucas-gabrielabreu@example.com,+55 (041) 9025-9348,"Praça Ramos
Luxemburgo
15096-848 Cunha / AL",Vasconcelos,São Paulo,32874392,1981-12-26,43,Cadeirinha,Rios - ME,5690.51,1.6,98.6,38.5,23814.58,4459825255627,452.77,19,2025-04-13 16:47:23
450,Ana Julia Guerra,120.879.436-13,65471082X,marcos-vinicius50@example.com,+55 31 0400 6521,"Estação Rezende, 471
Vila Fumec
22288-653 Guerra das Flores / MT",Ramos do Galho,Rio de Janeiro,70731-584,1951-10-23,74,Engenheiro de telecomunicações,Pinto,37436.87,1.58,114.6,45.9,61333.1,6011226897352972,489.1,4,2022-09-22 06:41:29
451,Eloah Montenegro,308.159.726-95,567413020,kpereira@example.org,+55 (084) 1870-2344,"Avenida de Gomes, 64
Vila Havaí
33456-098 Barbosa da Praia / MG",Vieira das Flores,Goiás,20333-943,1952-07-16,73,Ilustrador,Souza,24617.91,1.84,63.9,18.9,43894.04,4022640822048293,392.12,0,2020-12-09 12:33:28
452,Nicole Ferreira,890.251.347-50,512834763,freitasvitor@example.org,+55 81 0086 5885,"Alameda Manuella Rocha
Colégio Batista
42981247 Cunha / RJ",Vasconcelos,São Paulo,39526084,2002-10-20,22,Técnico em taquigrafia,Moreira,42693.65,1.61,68.5,26.4,10077.24,4468025343182,666.53,1,2022-05-10 12:40:30
453,Hellena Marques,053.476.912-80,258704639,yrios@example.org,(021) 8689 2567,"Praça de Dias, 580
Bandeirantes
76713951 Teixeira / SC",Câmara,Piauí,31815-973,1960-04-24,65,Regente,Lima da Cunha e Filhos,36720.43,1.63,110.7,41.7,41766.54,376447750157777,496.43,7,2024-10-24 19:40:02
454,Dr. Matteo Teixeira,417.093.628-04,506472139,isaque98@example.net,11 4332 4423,"Lago Ribeiro, 93
Planalto
09328712 Duarte / PI",Mendonça,Pará,65028-729,1995-01-13,30,Jornalista,Garcia,14337.04,1.84,53.5,15.8,69758.15,630484752922,415.68,10,2024-09-10 20:25:41
455,Vitor Gabriel Garcia,086.175.394-10,652710839,eloada-conceicao@example.org,+55 (021) 8698-7029,"Recanto Luiza Pimenta, 93
Barroca
57669-165 Cassiano do Amparo / MS",Montenegro de Goiás,Paraná,16599-693,1970-10-14,55,Estatístico,Almeida,25962.72,1.81,92.1,28.1,56513.02,3575508582150562,774.05,15,2025-07-10 18:59:47
456,Juan Rios,691.042.753-06,872503641,ymarques@example.net,+55 (011) 6016-2830,"Pátio Freitas
Vitoria
57953676 Cirino do Oeste / PA",da Luz do Campo,Minas Gerais,49300759,1979-07-19,46,Catador de carangueijos,das Neves Marques Ltda.,41430.64,1.95,96.9,25.5,61763.4,3501386323358474,399.28,4,2022-02-16 06:21:54
457,Luna Campos,803.965.217-03,143576082,apollopeixoto@example.net,41 3719-3075,"Estação de Porto, 99
Ipe
38969-094 da Costa de Jesus / TO",Lopes do Sul,Sergipe,68315189,1973-09-09,52,Marcador de luz,Carvalho,22551.94,1.51,56.9,25.0,50459.76,3593082309056047,494.61,17,2024-05-12 10:01:58
458,Daniel Fogaça,023.196.475-70,564018326,brayansantos@example.net,+55 (071) 1074-3211,"Estação de Macedo
Milionario
88067614 Carvalho de Goiás / MA",Azevedo,Pernambuco,47060215,1970-08-12,55,Massoterapeuta,da Costa,34539.46,1.89,66.8,18.7,30351.12,3596920993162166,773.88,13,2022-06-22 17:01:37
459,Sra. Maria Vitória Mendes,214.568.073-07,421057361,aurora23@example.net,+55 (071) 5705 0721,"Favela de Sousa, 3
Califórnia
78158458 Costa do Galho / GO",Machado,Paraíba,51478-058,1982-07-28,43,Ginasta artística,Albuquerque da Conceição - EI,4642.47,1.7,104.1,36.0,18090.81,3502135744922601,783.86,3,2023-05-14 22:41:34
460,Gustavo Alves,920.873.614-87,043168723,cirinoisadora@example.com,84 1555-0252,"Trevo de da Rosa, 507
Monsenhor Messias
12000191 Aragão de Minas / AM",Leão do Oeste,Amazonas,81030948,1981-12-31,43,Parteira tradicional,Rocha,30606.51,1.67,58.2,20.9,81436.98,2246726120926449,777.79,7,2024-11-01 15:23:11
461,Mariana Aragão,641.573.089-48,815307627,mda-mata@example.net,41 1078-8984,"Viela de Melo
Aparecida
38790-461 Ribeiro da Serra / SE",Marques das Flores,Ceará,13552-583,1997-12-31,27,Ilustrador,Albuquerque Cardoso - ME,29274.06,1.55,100.2,41.7,22053.56,371002627600502,317.34,0,2023-12-08 02:15:29
462,João Guilherme da Mota,074.156.382-71,051237647,ljesus@example.net,0800-648-1408,"Quadra Rodrigues
Aeroporto
59822-103 da Conceição / MG",Mendes,Pará,10412-550,1957-10-20,68,Turismólogo,Rodrigues,11092.9,1.94,76.5,20.3,66412.63,4292723107190387,503.46,10,2025-09-08 20:59:06
463,Benicio da Costa,031.472.965-80,280165432,barrosian@example.com,61 3418 9294,"Campo Aylla Montenegro, 30
Mirtes
76104663 da Cruz / RR",Marques da Mata,Ceará,34102-741,1975-08-21,50,Cobrador de pedágio,Rezende,43384.28,1.54,89.5,37.7,39858.06,4638271604241248925,783.21,0,2022-01-27 01:40:58
464,Dra. Ana Luiza Cavalcanti,861.534.079-00,231875046,esiqueira@example.org,61 0298-3330,"Estrada Machado, 73
São José
26390-272 Dias da Mata / CE",Alves de Farias,Rio Grande do Sul,39980078,1990-06-20,35,Profissional de educação física,Dias Ltda.,34509.3,1.5,102.8,45.7,82662.76,5569849105190963,797.23,1,2021-06-21 17:25:58
465,Cauã da Conceição,206.915.483-15,270861348,spinto@example.com,+55 (084) 5321-3817,"Sítio de Moraes, 507
Novo Ouro Preto
07886-030 Nascimento / RN",Ferreira,Tocantins,30143884,1989-03-26,36,Cenotécnico,Nascimento,38235.89,1.92,55.3,15.0,80536.07,2373875192984086,400.26,6,2025-10-04 00:23:13
466,Liam Leão,194.386.270-22,210763486,santosnina@example.com,+55 (081) 9207-2843,"Recanto de Guerra, 96
São Cristóvão
75143687 Silveira do Galho / PE",Pinto,Rio Grande do Norte,62658-484,1966-12-27,58,Técnico em segurança do trabalho,Vargas,23073.85,2.0,67.5,16.9,54037.2,3594457171543554,679.04,10,2022-08-15 20:27:13
467,Bruno Silva,761.329.405-61,683207155,garciavicente@example.com,81 4328 0751,"Sítio Vargas
Belvedere
44987-031 Costa / RO",Carvalho Grande,Santa Catarina,38867093,1979-07-06,46,Jogador de hóquei,Sales Novaes e Filhos,24141.17,1.62,100.2,38.2,52507.7,4148397814447793553,527.6,5,2020-12-02 09:48:52
468,Isaac Rios,435.698.721-73,041378659,ycavalcanti@example.org,+55 41 1336-9341,"Largo Gomes
Vila Nova Cachoeirinha 3ª Seção
08618760 Freitas / ES",Gonçalves,Pará,03825045,1970-03-03,55,Terapeuta ocupacional,da Rosa,46792.23,1.69,73.6,25.8,42256.36,4550725510644360,736.56,20,2021-10-15 11:45:14
469,Alexia Novaes,546.789.310-66,635017283,joao-gabrielandrade@example.net,(084) 4149 3027,"Parque Campos, 82
Lajedo
36150492 Pires / PB",Ramos,Tocantins,80064-535,1979-01-13,46,Capelão,da Rocha Ltda.,28810.69,1.63,97.1,36.5,74499.05,2232362009859745,617.66,16,2024-01-07 16:56:09
470,Srta. Maria Luiza Sales,326.487.519-55,328564072,maria-aliceaparecida@example.com,51 1704 8212,"Área Bento Pimenta, 26
Saudade
92029-411 Correia / RN",Nascimento de Goiás,Tocantins,28342015,1994-11-01,30,Tintureiro,Vargas,34695.76,1.58,92.0,36.9,92645.33,30542804190358,395.95,6,2021-05-12 05:43:25
471,Stephany Rezende,172.685.094-30,504368710,heloisa48@example.com,+55 (031) 6430 3209,"Ladeira Teixeira, 70
Vila Cemig
17672387 Pinto Paulista / PB",da Mata do Norte,Santa Catarina,54583-325,1946-12-05,78,Técnico em radiologia,Monteiro,8811.99,1.98,100.5,25.6,50252.53,3536040056617403,459.84,17,2021-07-26 23:52:43
472,Renan Gonçalves,659.481.327-73,713605844,manuella99@example.org,+55 (011) 5292-1506,"Fazenda Sara Gonçalves, 1
Boa Vista
13013892 Castro Verde / AC",Farias das Pedras,Acre,20578775,2000-02-10,25,Prático,Teixeira,7736.52,1.7,99.9,34.6,47022.84,4250809046043168288,628.48,13,2020-11-29 04:18:41
