id,nome_completo,cpf,rg,email,telefone,endereco,cidade,estado,cep,data_nascimento,idade,profissao,empresa,salario,altura,peso,imc,renda_familiar,numero_cartao,score_credito,tempo_cliente,data_cadastro
464,Dra. Ana Luiza Cavalcanti,861.534.079-00,231875046,esiqueira@example.org,61 0298-3330,Endereço Anonimizado,Cidade Anonimizada,Rio Grande do Sul,39980078,1990-06-20,26-35,Profissional de educação física,Dias Ltda.,Alto,1.5,102.8,45.7,83785,5569849105190963,787,1,2021-06-21 17:25:58
465,Cauã da Conceição,206.915.483-15,270861348,spinto@example.com,+55 (084) 5321-3817,Endereço Anonimizado,Cidade Anonimizada,Tocantins,30143884,1989-03-26,36-45,Cenotécnico,Nascimento,Alto,1.92,55.3,15.0,79477,2373875192984086,401,6,2025-10-04 00:23:13
466,Liam Leão,194.386.270-22,210763486,santosnina@example.com,+55 (081) 9207-2843,Endereço Anonimizado,Cidade Anonimizada,Rio Grande do Norte,62658-484,1966-12-27,56-65,Técnico em segurança do trabalho,Vargas,Alto,2.0,67.5,16.9,53492,3594457171543554,669,10,2022-08-15 20:27:13
467,Bruno Silva,761.329.405-61,683207155,garciavicente@example.com,81 4328 0751,Endereço Anonimizado,Cidade Anonimizada,Santa Catarina,38867093,1979-07-06,46-55,Jogador de hóquei,Sales Novaes e Filhos,Alto,1.62,100.2,38.2,52244,4148397814447793553,526,5,2020-12-02 09:48:52
468,Isaac Rios,435.698.721-73,041378659,ycavalcanti@example.org,+55 41 1336-9341,Endereço Anonimizado,Cidade Anonimizada,Pará,03825045,1970-03-03,46-55,Terapeuta ocupacional,da Rosa,Alto,1.69,73.6,25.8,41749,4550725510644360,730,20,2021-10-15 11:45:14
469,Alexia Novaes,546.789.310-66,635017283,joao-gabrielandrade@example.net,(084) 4149 3027,Endereço Anonimizado,Cidade Anonimizada,Tocantins,80064-535,1979-01-13,46-55,Capelão,da Rocha Ltda.,Alto,1.63,97.1,36.5,78092,2232362009859745,624,16,2024-01-07 16:56:09
470,Srta. Maria Luiza Sales,326.487.519-55,328564072,maria-aliceaparecida@example.com,51 1704 8212,Endereço Anonimizado,Cidade Anonimizada,Tocantins,28342015,1994-11-01,26-35,Tintureiro,Vargas,Alto,1.58,92.0,36.9,95121,30542804190358,393,6,2021-05-12 05:43:25
471,Stephany Rezende,172.685.094-30,504368710,heloisa48@example.com,+55 (031) 6430 3209,Endereço Anonimizado,Cidade Anonimizada,Santa Catarina,54583-325,1946-12-05,65+,Técnico em radiologia,Monteiro,Médio-Baixo,1.98,100.5,25.6,52362,3536040056617403,463,17,2021-07-26 23:52:43
472,Renan Gonçalves,659.481.327-73,713605844,manuella99@example.org,+55 (011) 5292-1506,Endereço Anonimizado,Cidade Anonimizada,Acre,20578775,2000-02-10,18-25,Prático,Teixeira,Médio-Baixo,1.7,99.9,34.6,43743,4250809046043168288,620,13,2020-11-29 04:18:41
473,Lorenzo da Cunha,327.581.049-97,854602379,rda-mota@example.org,+55 (071) 7979-5536,Endereço Anonimizado,Cidade Anonimizada,Rio Grande do Norte,24405-456,1950-04-08,65+,Maestro,Carvalho,Baixo,1.5,82.3,36.6,35635,6517059020608526,316,7,2024-10-20 22:11:50
474,Sr. Benjamin Pacheco,476.138.025-07,04165738X,calebe53@example.org,+55 21 3614-0124,Endereço Anonimizado,Cidade Anonimizada,Maranhão,33392817,2002-02-14,18-25,Encanador,Moraes,Alto,1.93,82.8,22.2,51371,4895964559727,441,7,2023-09-04 22:43:05
475,Bella Sá,640.592.387-83,178053429,albuquerquemaria-julia@example.com,+55 31 6620 5781,Endereço Anonimizado,Cidade Anonimizada,Rio de Janeiro,98123295,2001-12-04,18-25,Gestor público,Cavalcanti,Médio,1.74,65.4,21.6,33709,6011073049000343,514,11,2024-09-26 01:06:22
476,Laís Pacheco,628.450.379-29,785613420,breno57@example.org,+55 (061) 0142-0903,Endereço Anonimizado,Cidade Anonimizada,Sergipe,69521235,1952-02-18,65+,Auxiliar administrativo,Carvalho,Alto,1.85,70.6,20.6,90774,4227212611374661,360,17,2021-07-08 18:28:16
477,Ian Castro,861.549.302-24,706521833,gleao@example.net,41 0035-9489,Endereço Anonimizado,Cidade Anonimizada,Pará,51386723,2007-10-06,18-25,Arquiteto,Correia e Filhos,Alto,1.71,93.2,31.9,92564,340727422496601,725,14,2025-03-23 17:58:55
478,Ana Carolina Rocha,214.937.658-09,725618346,nogueiraana@example.com,0500 575 2404,Endereço Anonimizado,Cidade Anonimizada,Acre,36823-356,1953-01-10,65+,Lancheiro,Cunha,Alto,1.9,113.4,31.4,24335,2708311904626282,770,10,2021-10-02 20:23:18
479,Dr. Isaque Cavalcanti,264.730.591-99,186524730,aparecidalevi@example.net,+55 (021) 0895-0511,Endereço Anonimizado,Cidade Anonimizada,Roraima,33406-911,1960-09-28,56-65,Editor de mesa de corte,Macedo S.A.,Alto,1.8,55.1,17.0,12589,346025887751469,550,17,2020-11-24 01:28:31
480,Maria Sophia Ribeiro,683.104.957-57,15746023X,cirinolaura@example.net,(031) 4993-3108,Endereço Anonimizado,Cidade Anonimizada,Roraima,07877572,1990-09-21,26-35,Barman,Mendes S.A.,Alto,1.7,98.4,34.0,91374,583327922725,693,9,2023-04-26 02:53:30
481,Luiz Fernando Freitas,305.782.419-60,046251388,jcunha@example.org,0300 709 8323,Endereço Anonimizado,Cidade Anonimizada,Acre,23547607,1949-11-19,65+,Bartender,Camargo,Médio,1.95,60.3,15.9,81143,4375868400313838,710,15,2025-05-30 12:38:14
482,Anna Liz Vieira,514.732.806-80,514807635,diegogarcia@example.org,21 4947 5939,Endereço Anonimizado,Cidade Anonimizada,Rio de Janeiro,59435404,1998-05-23,26-35,Almoxarife,das Neves,Médio,1.79,86.6,27.0,16185,180097069639670,311,2,2021-10-16 19:13:28
483,Bruna Camargo,824.735.910-32,863240574,msilva@example.net,+55 (041) 3702 5772,Endereço Anonimizado,Cidade Anonimizada,Paraíba,84097-423,1967-05-13,56-65,Fundidor,Dias,Alto,1.72,51.6,17.4,63658,30441955911995,658,7,2023-10-28 11:47:44
484,Jade Barbosa,428.531.609-98,481576034,jose-migueloliveira@example.com,(051) 6906-3879,Endereço Anonimizado,Cidade Anonimizada,Piauí,96742403,1989-04-13,36-45,Técnico tributarista,Borges S.A.,Médio,1.65,52.1,19.1,63524,3588156143387359,720,17,2023-12-22 00:40:51
485,Maria Vitória Alves,023.791.584-79,504321766,qalves@example.org,(071) 1475-6484,Endereço Anonimizado,Cidade Anonimizada,Maranhão,40292310,1955-03-11,65+,Chapeiro,Vargas e Filhos,Alto,1.82,55.7,16.8,35021,2505473644236874,495,15,2022-12-20 05:57:15
486,Antony Borges,078.932.416-40,270483615,laura90@example.net,+55 51 4516 9176,Endereço Anonimizado,Cidade Anonimizada,Rondônia,33720860,2002-11-01,18-25,Engenheiro químico,Melo Martins e Filhos,Médio-Baixo,1.85,113.1,33.0,96538,4122186925435535911,849,7,2022-02-13 10:19:03
487,Luana Martins,021.938.746-03,856432179,natalialeao@example.net,84 5494-6192,Endereço Anonimizado,Cidade Anonimizada,Maranhão,66408-029,1979-02-20,46-55,Fisiculturista,Rocha,Alto,1.97,115.3,29.7,45130,4788780596124,454,1,2025-09-09 19:57:14
488,Josué Fogaça,520.938.671-68,574861324,melissa93@example.com,11 7982-8048,Endereço Anonimizado,Cidade Anonimizada,Paraíba,28690-108,1994-07-31,26-35,Profissional de rádio e tv,Mendonça Montenegro S/A,Alto,1.67,72.3,25.9,18548,4791257652591976,536,12,2024-02-04 18:33:19
489,Sra. Isabelly Lopes,572.893.461-73,671402353,maria-ceciliacarvalho@example.org,+55 11 9763-0522,Endereço Anonimizado,Cidade Anonimizada,Amazonas,07130-741,1952-02-21,65+,Consultor de moda,Pastor Vieira - ME,Alto,1.91,102.8,28.2,87713,501863967433,837,17,2021-12-15 01:44:42
490,Dr. Bruno Mendonça,784.059.623-10,814632701,silvamaria-laura@example.org,(031) 8576 2907,Endereço Anonimizado,Cidade Anonimizada,Amapá,79492-186,1976-04-05,46-55,Técnico em aviação,Alves,Alto,1.54,106.5,44.9,33519,213148804338192,819,8,2024-08-16 11:33:04
491,Arthur da Costa,092.147.586-11,852413075,augusto74@example.net,0500 646 8295,Endereço Anonimizado,Cidade Anonimizada,Maranhão,52681-288,1995-08-30,26-35,Médico cirurgião,Novaes - EI,Alto,1.68,115.8,41.0,25708,3596364277553990,526,9,2023-05-22 03:07:50
492,Vitor Gabriel Santos,829.730.165-68,16432057X,mathias84@example.com,(081) 7436-0813,Endereço Anonimizado,Cidade Anonimizada,Pernambuco,73075549,1947-09-14,65+,Atleta de nado sincronizado,Brito S/A,Alto,1.99,116.1,29.3,17293,3542367077840512,312,3,2022-08-13 21:16:54
493,Dr. Juan Moraes,107.982.356-59,738015623,francisco79@example.net,(021) 1246 4290,Endereço Anonimizado,Cidade Anonimizada,Piauí,05086-507,1950-03-09,65+,Guia turistico,Sá - EI,Médio-Baixo,1.83,83.3,24.9,96994,2282155676733550,693,15,2023-01-07 20:16:19
494,Clara Rodrigues,409.386.751-84,824370612,mendoncaasafe@example.net,+55 (084) 7997 8797,Endereço Anonimizado,Cidade Anonimizada,Distrito Federal,42691283,1998-11-30,26-35,Ceramista,Freitas S/A,Alto,1.78,118.1,37.3,94112,4266758175041809,312,10,2024-08-05 23:27:54
495,Sr. Miguel Brito,932.067.845-65,256801344,camargosabrina@example.org,+55 31 3210-8273,Endereço Anonimizado,Cidade Anonimizada,Amapá,62331010,1971-10-05,46-55,Ginecologista,Rodrigues e Filhos,Médio-Baixo,1.75,59.5,19.4,96261,38510015434602,475,7,2021-07-26 16:10:04
496,Sr. Lucca Macedo,679.510.824-49,168275302,antonella70@example.org,+55 21 8920-6522,Endereço Anonimizado,Cidade Anonimizada,Roraima,79579-142,1996-08-05,26-35,Personal stylist,Borges,Alto,1.55,69.4,28.9,43731,3585181127645641,802,9,2022-06-23 15:25:05
497,Sr. Igor Porto,082.143.597-32,621780340,dom06@example.net,51 0609 1059,Endereço Anonimizado,Cidade Anonimizada,Rio de Janeiro,51718-363,1972-11-15,46-55,Juiz de futebol,Andrade,Baixo,1.84,65.5,19.3,85600,3579192352764831,578,14,2022-03-23 07:45:32
498,Otto Abreu,584.912.306-70,530184722,mathiasda-costa@example.com,+55 (051) 5334 1724,Endereço Anonimizado,Cidade Anonimizada,Paraíba,47308-161,1946-05-17,65+,Transcritor,Lopes,Médio,1.7,116.8,40.4,51819,4499599024940,530,14,2025-07-18 01:50:54
499,Luísa Pires,078.526.419-11,041785629,camilacamargo@example.net,(031) 0487 3082,Endereço Anonimizado,Cidade Anonimizada,Rio Grande do Sul,66632-083,1953-02-05,65+,Tecelão,Duarte,Médio,1.71,60.0,20.5,26481,501842903400,380,7,2025-02-11 23:19:15
500,Yago Marques,253.741.986-37,652013788,luna90@example.com,+55 (071) 8872-4945,Endereço Anonimizado,Cidade Anonimizada,Alagoas,03000920,1998-07-15,26-35,Profissional de comércio exterior,Sampaio,Alto,1.92,73.7,20.0,38831,6596960629963416,446,11,2022-08-11 08:28:52
